id,female,black,hispanic,asian,age_ba,firstgen,parent_income_q,parent_grad,ugpa,stem_major,bus_major,ed_major,health_major,selective_inst,public_ug,state_unemp,metro,ga_funding_adj,grad_plus_loans,annual_tuition,program_years,gross_tuition,net_inst_rev,masters,ln_salary,salary
6980,0,0,0,0,21,0,4,1,3.3,1,0,0,0,0,1,3.8,1,5.4000001,31.221521,31.859291,2.5,79.648224,51.771347,1,12.174367,193758.33
6981,0,0,0,0,27,1,3,0,3.3499999,1,0,0,0,1,1,6.8000002,0,9.3000002,76.857635,42.730946,2.5,106.82736,69.437782,0,10.795897,48820.059
6982,0,0,0,0,23,0,2,0,4,0,1,0,0,0,0,5.1999998,0,6.9000001,58.014996,63.246895,2,126.49379,82.220963,0,12.331529,226733.06
6983,0,1,0,0,23,0,4,0,2.97,0,0,0,0,0,1,4.4000001,1,4.5,65.460152,25.382975,2,50.765949,32.997868,1,12.059015,172648.89
6984,0,0,0,1,24,1,2,0,3.8599999,0,0,1,0,0,1,4.4000001,1,8.8999996,70.354256,20.868517,2,41.737034,27.129072,0,11.571199,106000.53
6985,1,1,0,1,27,0,4,0,3.27,0,1,0,0,1,1,4.9000001,0,7,53.993118,68.753044,2,137.50609,89.37896,1,10.76593,47378.801
6986,0,0,0,0,29,0,1,1,2.9000001,0,0,0,0,0,0,6.0999999,1,10,65.62088,22.994143,2,45.988285,29.892385,1,12.181256,195097.81
6987,0,0,1,0,26,1,3,0,3.8499999,0,1,0,0,1,1,3.7,1,8,86.946144,72.615532,2,145.23106,94.400192,0,10.06784,23572.584
6988,0,0,0,0,25,0,3,0,2.98,0,0,0,0,0,1,5.9000001,1,4.4000001,30.27882,20.264477,2,40.528954,26.343821,0,10.614747,40731.094
6989,0,1,0,1,21,0,3,0,3.6900001,0,0,0,0,0,1,6.9000001,1,7.9000001,60.978325,32.816696,2,65.633392,42.661705,1,13.420696,673805.13
6990,1,0,0,0,21,0,2,0,3.6300001,0,0,0,0,0,1,3.8,0,4.9000001,43.34219,21.642567,2,43.285133,28.135336,0,9.9304399,20546.379
6991,1,0,0,0,24,0,1,0,3.0699999,0,0,0,1,0,1,7.5,1,9.3000002,123.64075,40.720749,2,81.441498,52.936974,1,11.967341,157525.31
6992,1,0,0,0,22,0,1,0,3.55,0,0,0,0,1,1,3.7,1,3.3,65.301262,35.012058,2,70.024117,45.515675,0,10.440969,34233.824
6993,1,0,0,0,24,0,3,0,3.7,0,1,0,0,0,0,5.0999999,1,10.6,55.384892,57.600548,2,115.2011,74.880714,1,12.502707,269064.78
6994,1,1,0,0,23,0,4,1,3.04,0,0,1,0,1,1,6.3000002,0,9.1000004,24.037008,31.613171,2,63.226341,41.097122,0,11.263038,77888.82
6995,0,0,0,0,28,0,1,0,4,1,0,0,0,1,0,6.9000001,1,4.9000001,115.31792,48.062157,2.5,120.1554,78.101006,0,11.154138,69852.25
6996,0,0,0,0,22,0,1,0,3.4300001,0,0,1,0,0,1,6.0999999,0,6,88.424088,20.844582,2,41.689163,27.097956,1,11.573054,106197.34
6997,0,0,0,0,26,0,1,0,3.6500001,1,0,0,0,1,1,3.8,0,7.5,130.37196,44.198883,2.5,110.49721,71.823181,1,9.3061895,11005.931
6998,0,0,0,0,27,0,4,0,3.3,0,1,0,0,0,0,3.2,1,9.3000002,34.457138,63.732731,2,127.46546,82.852547,0,9.294158,10874.306
6999,0,0,0,1,25,0,1,0,3.3800001,0,0,0,0,0,1,5.6999998,0,7.4000001,66.074844,21.192522,2,42.385044,27.550278,0,10.931426,55905.949
7000,1,0,0,0,27,1,3,1,3.5999999,0,0,0,1,1,1,4.6999998,1,7,39.432278,54.332867,2,108.66573,70.632729,1,9.1958942,9856.5771
7001,1,0,0,0,25,0,1,0,3.46,1,0,0,0,0,1,6.5,1,10.5,82.324333,36.304375,2.5,90.760941,58.99461,1,11.850776,140193.06
7002,0,0,0,0,25,0,4,1,2.95,0,0,0,0,1,1,6.3000002,1,7.1999998,64.040527,31.242273,2,62.484547,40.614956,0,11.682738,118508.3
7003,0,0,1,0,27,0,3,0,3.5599999,0,0,0,0,0,1,5.5,1,10.4,38.300606,24.576841,2,49.153683,31.949894,0,10.129389,25069.037
7004,1,0,0,0,24,1,1,1,3.3199999,0,1,0,0,0,1,6.1999998,0,6.0999999,51.073521,53.873409,2,107.74682,70.035431,1,12.054082,171799.25
7005,0,0,0,0,29,0,1,1,3.8399999,0,0,0,0,1,1,5,1,8.1000004,95.799591,36.567379,2,73.134758,47.537594,1,12.657278,314040.75
7006,0,0,0,0,26,0,4,1,3.6300001,0,0,0,1,0,1,3.8,0,6.9000001,50.073475,42.118591,2,84.237183,54.754169,0,10.474144,35388.563
7007,0,0,0,0,26,1,1,1,3.55,0,1,0,0,0,1,5.5,1,7,52.537006,60.733837,2,121.46767,78.953987,0,11.356265,85499.438
7008,1,0,0,0,24,0,3,1,3.54,0,0,1,0,1,1,2.5,1,7,78.31041,38.334698,2,76.669395,49.835106,1,10.622959,41066.957
7009,0,0,0,0,26,0,4,0,3.3499999,0,1,0,0,0,1,4.3000002,1,6.8000002,57.702843,53.764614,2,107.52923,69.893997,1,12.342132,229149.89
7010,0,0,0,0,24,0,4,0,2.75,0,0,0,1,0,0,5.0999999,0,8,51.377953,39.970356,2,79.940712,51.961464,1,8.8087025,6692.2305
7011,1,0,1,0,30,0,3,0,3.25,0,1,0,0,0,0,4.0999999,1,6,52.311405,55.955467,2,111.91093,72.742111,1,12.756413,346768.44
7012,0,0,0,0,26,1,4,1,3.6400001,0,1,0,0,1,0,3.7,1,9.8000002,55.434456,74.677094,2,149.35419,97.080223,1,10.800658,49053.078
7013,1,0,0,0,30,0,1,0,3.1300001,0,0,0,0,0,1,4.5999999,0,5,37.309471,18.766537,2,37.533073,24.396498,0,9.7119856,16514.359
7014,0,0,0,0,24,0,4,1,3.3199999,0,0,0,0,1,0,5.6999998,1,8.6000004,41.771206,43.737366,2,87.474731,56.858574,1,11.801822,133495.33
7015,0,0,1,0,24,0,2,0,3.8299999,0,0,0,1,0,1,4.0999999,0,8,75.277214,42.416359,2,84.832718,55.141266,0,10.092756,24167.313
7016,0,0,0,0,21,0,4,0,4,0,0,1,0,0,1,3.8,1,7.0999999,55.528339,22.605864,2,45.211727,29.387623,1,10.03907,22904.074
7017,1,0,0,0,21,0,4,0,3.3099999,0,0,0,0,0,0,5.3000002,0,4.6999998,67.68927,28.905701,2,57.811401,37.577412,1,12.014284,165096.28
7018,0,0,0,0,26,1,3,0,2.3099999,0,0,0,0,0,1,4.3000002,1,5.0999999,22.466286,22.329561,2,44.659122,29.028429,0,9.7628508,17376.096
7019,0,0,0,0,25,0,2,1,2.6500001,0,0,0,0,0,1,7.5999999,1,5.5,68.136169,17.826004,2,35.652008,23.173805,0,10.548893,38135.199
7020,1,1,0,0,21,0,1,1,3.8299999,0,0,0,1,0,0,7.8000002,1,6.5999999,70.714798,44.230309,2,88.460617,57.499401,0,10.094169,24201.471
7021,0,0,1,0,29,1,4,1,3.1600001,0,1,0,0,1,0,4.9000001,1,7.1999998,55.895176,73.251205,2,146.50241,95.22657,0,10.513879,36823.031
7022,1,0,0,0,25,0,3,0,3.6700001,0,0,0,1,0,1,5.8000002,1,7.4000001,29.516832,37.198586,2,74.397171,48.358162,0,11.620362,111342.05
7023,1,0,0,0,21,1,1,0,3.1500001,0,0,0,0,1,0,6.4000001,1,8.3000002,55.897213,40.163109,2,80.326218,52.21204,0,10.961647,57621.27
7024,0,1,0,0,26,0,1,1,2.9000001,0,0,0,0,0,1,5.0999999,1,9.5,45.280083,22.075893,2,44.151787,28.698662,1,11.844962,139380.39
7025,0,0,1,0,28,0,4,0,3.02,0,1,0,0,0,1,4.6999998,0,4.3000002,51.891773,57.12043,2,114.24086,74.256561,0,11.360823,85890
7026,0,0,1,0,26,0,1,0,2.7,0,0,0,0,0,1,4.1999998,1,9.5,64.780876,11.551524,2,23.103048,15.016981,0,8.9746885,7900.5571
7027,0,0,0,0,22,0,4,0,3,0,0,0,0,0,1,5,0,8.1999998,46.7785,19.342339,2,38.684677,25.145041,0,10.790476,48556.137
7028,1,0,0,0,21,0,3,0,2.8299999,0,0,1,0,1,0,5.3000002,0,10.9,50.665558,34.209911,2,68.419823,44.472885,1,12.696327,326546.38
7029,0,0,0,0,26,0,3,0,3.3900001,0,0,0,0,0,0,6.6999998,1,7.3000002,6.2160664,29.881575,2,59.763149,38.846046,0,10.762062,47195.891
7030,0,0,0,0,21,0,2,0,2.96,0,0,0,0,0,1,4.8000002,0,9.8999996,67.28315,17.187334,2,34.374668,22.343534,0,10.753971,46815.57
7031,1,1,0,0,22,0,2,0,2.3499999,1,0,0,0,0,0,6.4000001,1,4.0999999,107.48145,31.395384,2.5,78.488457,51.017498,0,10.646393,42040.672
7032,0,0,0,0,24,0,1,1,3.97,0,0,1,0,0,1,4.4000001,1,3.0999999,74.590134,18.261724,2,36.523449,23.740242,0,11.376014,87204.719
7033,1,0,0,0,21,0,2,0,3.1700001,0,0,0,1,0,1,4.3000002,1,9.1999998,47.295528,37.977207,2,75.954414,49.370369,1,12.144337,188026.22
7034,1,0,0,0,26,0,1,0,4,0,1,0,0,0,1,6.4000001,0,6.5999999,105.59817,50.766224,2,101.53245,65.996094,0,11.934563,152445.53
7035,0,0,0,0,25,1,4,0,2.8199999,1,0,0,0,1,1,5.9000001,0,8.1999998,69.551041,49.677593,2.5,124.19398,80.726089,0,11.486595,97401.328
7036,0,0,0,0,30,0,4,1,3.6099999,1,0,0,0,0,0,3.8,0,6.8000002,40.917786,39.39883,2.5,98.497078,64.023102,1,12.347493,230381.8
7037,1,0,0,0,23,0,3,1,3.6900001,0,0,1,0,0,0,3.0999999,0,3.5,0,28.105495,2,56.210991,36.537144,1,12.177958,194455.47
7038,1,0,0,0,21,0,3,0,3.8199999,0,1,0,0,0,1,7.0999999,1,7.1999998,83.920799,56.414413,2,112.82883,73.338737,1,12.167933,192515.8
7039,1,0,0,1,25,1,2,0,3.53,0,0,0,1,1,0,6.8000002,1,6.4000001,71.251831,53.750069,2,107.50014,69.875092,0,11.234755,75716.742
7040,1,1,0,0,29,0,1,1,2,0,1,0,0,0,1,5.5999999,1,6.8000002,74.923798,51.634163,2,103.26833,67.124413,0,9.5355921,13843.791
7041,1,0,0,0,26,0,4,0,3.24,1,0,0,0,0,1,4,1,5.3000002,10.040751,33.325405,2.5,83.313515,54.153786,1,11.410295,90246.086
7042,1,0,0,0,25,0,4,1,3.0699999,0,0,1,0,0,1,6.0999999,0,6.9000001,63.739727,25.036436,2,50.072872,32.547367,0,10.558978,38521.742
7043,0,0,0,0,27,1,2,0,3.74,0,1,0,0,1,1,6.0999999,1,9.5,73.107361,69.926193,2,139.85239,90.904053,0,11.205886,73562.148
7044,1,0,0,0,23,0,1,1,3.25,0,1,0,0,1,1,6.0999999,0,8.5,133.53571,68.118996,2,136.23799,88.554695,1,12.687581,323702.78
7045,0,1,0,0,26,1,3,0,3.05,0,0,0,0,0,1,4.9000001,1,7,69.145668,20.874655,2,41.74931,27.137051,1,12.421207,248005.8
7046,0,0,0,0,25,1,4,0,4,0,0,1,0,1,1,6.5999999,0,10.5,49.745117,33.745773,2,67.491547,43.869507,0,11.18042,71712.469
7047,1,0,1,0,28,1,3,0,4,0,1,0,0,0,1,4.9000001,1,9.8000002,91.437508,57.017139,2,114.03428,74.122284,0,10.915034,54997.02
7048,1,0,0,0,24,1,3,0,3.76,0,0,0,1,1,0,5.4000001,1,8.3000002,77.969696,58.197021,2,116.39404,75.656128,0,10.170942,26132.689
7049,1,1,0,0,25,0,3,0,3.4000001,1,0,0,0,0,1,4.9000001,1,7.9000001,60.60659,36.140453,2.5,90.351135,58.728237,1,11.720979,123127.88
7050,0,0,1,0,30,1,4,0,2.71,0,0,0,0,0,1,6.5999999,1,9.1000004,27.906477,12.854059,2,25.708118,16.710278,0,11.458846,94735.688
7051,0,0,0,0,22,1,3,0,3.72,0,0,0,1,0,1,5.3000002,1,8.6000004,102.60938,43.613075,2,87.226151,56.696999,1,10.157349,25779.855
7052,1,0,0,0,21,0,1,1,3.6700001,0,1,0,0,0,0,6.4000001,1,6.0999999,119.77353,61.993378,2,123.98676,80.591393,0,11.432244,92248.773
7053,1,0,1,0,21,0,1,0,2.8099999,1,0,0,0,0,1,3,1,9.6000004,92.47097,28.336107,2.5,70.840271,46.046177,1,10.939153,56339.586
7054,1,0,0,0,21,0,2,0,2.73,0,0,0,0,0,0,5.0999999,1,11,38.986855,26.598204,2,53.196407,34.577663,1,11.941854,153561.2
7055,1,0,0,0,28,1,3,0,3.24,0,0,0,1,0,1,5.5,1,8.1000004,50.805283,43.073566,2,86.147133,55.995636,1,9.5636845,14238.21
7056,0,0,0,1,28,0,4,0,2.9400001,1,0,0,0,0,0,4.1999998,1,8.1999998,63.413216,34.196609,2.5,85.491524,55.569489,0,10.510011,36680.871
7057,0,0,0,0,24,0,3,0,3.23,0,0,1,0,1,1,5.8000002,1,8.3999996,79.099686,39.630135,2,79.260269,51.519176,1,13.232657,558303.19
7058,0,0,0,0,21,1,1,1,3.1700001,0,0,0,1,0,0,6.3000002,1,9.8999996,63.429943,49.868923,2,99.737846,64.829597,1,12.203993,199584.47
7059,0,0,0,0,24,0,1,1,3.25,1,0,0,0,0,1,5.4000001,1,4.1999998,123.25137,36.530216,2.5,91.325539,59.361599,1,12.623303,303550.53
7060,1,0,0,0,27,1,1,0,2.4400001,0,0,0,0,0,0,5.0999999,1,6.6999998,75.598831,24.628885,2,49.257771,32.017551,0,10.310347,30041.848
7061,1,0,0,1,21,0,4,0,3.3,0,1,0,0,0,0,6,1,8.8000002,35.389877,60.218315,2,120.43663,78.283813,1,11.665688,116504.78
7062,0,0,1,0,23,1,1,1,4,0,0,0,0,0,1,5.9000001,1,9.6999998,54.905468,22.36376,2,44.72752,29.072887,1,9.4244413,12387.478
7063,0,0,0,0,28,1,2,1,3.6099999,0,0,0,0,0,1,5.3000002,1,8.6999998,39.026291,22.675949,2,45.351898,29.478733,1,11.53268,101995.05
7064,0,1,0,0,28,1,1,0,3.3699999,0,1,0,0,0,0,5,0,13.4,97.839523,62.744709,2,125.48942,81.568123,1,10.143135,25416.023
7065,1,0,0,0,25,0,4,0,3.1900001,0,0,0,0,1,1,4.6999998,0,6.0999999,43.566013,33.091179,2,66.182358,43.018532,0,10.735829,45973.91
7066,0,0,0,0,25,0,4,0,4,0,1,0,0,0,1,2.7,1,9.1999998,47.67754,63.263645,2,126.52729,82.242737,0,12.11957,183426.58
7067,1,1,1,0,25,0,2,1,3.96,0,0,0,1,0,0,5.0999999,0,11.3,96.992584,44.772217,2,89.544434,58.20388,1,12.358888,233021.89
7068,1,0,0,0,25,1,4,0,3.47,1,0,0,0,0,1,5,1,8.1999998,19.300554,32.070026,2.5,80.175064,52.113792,1,8.7530994,6330.2778
7069,0,0,0,1,24,1,4,0,2.28,0,0,0,0,0,1,5.0999999,0,11.9,4.5332184,16.256516,2,32.513031,21.133471,0,9.7478361,17117.148
7070,1,0,0,0,29,1,3,0,3.47,0,0,1,0,0,1,2.5,1,9.3000002,61.966797,28.353849,2,56.707699,36.860004,0,10.976049,58457.156
7071,0,0,0,0,22,0,4,0,3.54,1,0,0,0,0,0,6.4000001,1,8.5,46.832108,38.485931,2.5,96.214828,62.539639,0,10.36481,31723.404
7072,1,0,0,0,25,1,2,0,2.6300001,1,0,0,0,0,0,6.0999999,0,13,47.495998,28.502651,2.5,71.25663,46.316811,1,12.311022,222130.83
7073,1,0,0,0,23,0,2,1,3.1800001,0,0,0,0,0,1,6.9000001,1,5.1999998,89.611252,18.247187,2,36.494373,23.721342,0,11.773943,129825.04
7074,0,0,0,0,26,1,1,0,3.3199999,1,0,0,0,0,1,3.2,1,6.0999999,104.70359,28.399088,2.5,70.997719,46.148518,1,12.156986,190419.77
7075,0,0,0,1,22,0,2,0,3.77,0,1,0,0,0,1,6.3000002,1,9.1999998,59.273361,59.279911,2,118.55982,77.063881,0,11.084172,65132.066
7076,0,0,0,0,26,1,1,1,2.8,1,0,0,0,0,1,3,1,4.1999998,69.482056,31.086952,2.5,77.717377,50.516296,0,11.047378,62779.105
7077,1,1,0,0,24,0,2,0,3.28,0,0,0,0,1,0,4.5999999,1,9,50.106144,33.5298,2,67.059601,43.588741,0,11.348974,84878.344
7078,1,0,1,0,22,0,2,1,3.5599999,0,0,0,1,0,1,3.5,1,4.5999999,15.922615,34.544201,2,69.088402,44.907463,1,11.28949,79976.633
7079,0,0,1,0,30,0,1,0,3.3199999,1,0,0,0,0,0,4.0999999,1,6.1999998,95.904572,35.225483,2.5,88.063705,57.241409,1,12.448047,254752.22
7080,1,1,0,0,24,0,3,0,3.1800001,0,0,0,1,0,1,8.6000004,1,8.1000004,36.115788,47.566204,2,95.132408,61.836067,1,12.308672,221609.47
7081,0,0,0,0,25,1,3,0,3.1700001,0,0,0,0,0,1,4.6999998,0,9.1000004,12.499853,19.786171,2,39.572342,25.722023,0,10.169136,26085.531
7082,0,0,0,0,22,0,2,0,2.73,0,0,0,0,1,0,4.1999998,1,7.8000002,45.265232,44.148903,2,88.297806,57.393574,0,10.66285,42738.285
7083,0,0,0,0,25,0,2,0,3.73,1,0,0,0,1,0,3.0999999,0,6.6999998,83.153297,56.193947,2.5,140.48486,91.315163,1,11.247499,76687.844
7084,0,0,1,0,26,1,2,1,3.3099999,0,0,0,0,1,1,3.8,0,6.9000001,44.54443,39.242981,2,78.485962,51.015877,1,9.426487,12412.844
7085,0,0,0,0,21,0,1,0,4,0,1,0,0,0,1,6.0999999,1,8.5,97.254021,53.659637,2,107.31927,69.75753,0,10.705572,44603.703
7086,0,0,0,0,25,1,2,1,3.7,0,1,0,0,0,1,3.4000001,1,9.1000004,88.513687,58.548817,2,117.09763,76.113464,0,11.463041,95133.961
7087,0,0,0,0,25,0,3,1,2.72,1,0,0,0,1,1,6.4000001,1,7.5,63.330574,34.926521,2.5,87.316299,56.755596,0,10.41463,33343.895
7088,1,0,0,0,26,0,2,0,2.8699999,0,0,1,0,0,0,2.5,0,9.5,42.665977,31.848288,2,63.696575,41.402775,0,12.085052,177203.05
7089,0,0,0,0,22,1,2,1,3.8399999,0,0,1,0,0,0,6,1,7.9000001,86.67485,30.760351,2,61.520702,39.988457,1,7.9539943,2846.9236
7090,0,1,0,0,26,0,2,1,2.4300001,0,0,0,1,1,1,6.5,1,7.5,100.54329,55.259647,2,110.51929,71.83754,0,10.20969,27165.148
7091,1,0,0,0,28,0,1,0,3.1800001,0,0,0,1,0,1,5.8000002,0,3.8,70.369553,44.249123,2,88.498245,57.523861,0,10.658263,42542.684
7092,1,0,1,0,29,1,4,1,3.2,0,1,0,0,0,1,5.6999998,1,8.1999998,46.485764,59.124771,2,118.24954,76.862206,0,9.8730011,19399.471
7093,1,0,1,0,25,1,4,0,3.5899999,1,0,0,0,0,0,4.8000002,0,8.6000004,25.550568,38.972988,2.5,97.432472,63.331108,0,11.67487,117579.56
7094,1,0,0,1,22,0,4,0,3.29,0,1,0,0,0,0,5,1,4.0999999,60.181591,60.641048,2,121.2821,78.833366,0,11.458138,94668.68
7095,0,0,1,0,25,1,4,1,2.05,1,0,0,0,1,1,5.5999999,1,8.1000004,58.938503,37.014042,2.5,92.535103,60.147816,1,12.180882,195024.89
7096,0,0,0,0,27,0,2,0,3.76,1,0,0,0,0,1,3.5999999,1,6.4000001,123.56375,30.028774,2.5,75.071938,48.796761,0,10.150014,25591.459
7097,0,1,0,0,21,0,1,0,2.9000001,0,0,0,0,1,0,8.1000004,1,10.7,50.703449,40.816006,2,81.632011,53.060806,0,9.9311953,20561.902
7098,0,0,0,0,27,0,4,1,2.8199999,0,0,1,0,0,1,6,1,10.9,5.1367373,20.829872,2,41.659744,27.078835,1,10.953934,57178.527
7099,1,0,0,0,25,0,4,0,2.9000001,1,0,0,0,1,1,6.0999999,1,6.5999999,57.099964,51.669048,2.5,129.17262,83.962204,1,11.6492,114599.7
7100,1,0,0,1,27,1,4,0,2.76,1,0,0,0,0,1,4.1999998,0,8.1000004,74.379921,34.630283,2.5,86.575706,56.274208,0,10.841238,51084.582
7101,0,0,0,0,26,0,4,0,3.1700001,0,0,0,1,1,1,3.9000001,1,8.8999996,52.34964,55.762043,2,111.52409,72.490654,1,11.763252,128444.51
7102,0,1,0,0,27,0,1,1,3.1600001,0,0,0,0,0,1,6,1,8.8000002,57.405945,21.918633,2,43.837265,28.494223,0,10.420673,33546.016
7103,0,0,0,1,23,0,2,0,3.1700001,0,0,1,0,0,0,4.1999998,1,8.3999996,32.331715,29.584875,2,59.16975,38.460339,1,9.2274656,10172.728
7104,1,0,0,0,26,0,2,0,3.3599999,0,0,0,0,0,0,5.1999998,1,5.3000002,23.927782,26.640694,2,53.281387,34.6329,0,10.804758,49254.602
7105,1,0,0,0,25,0,1,0,2.8499999,0,0,0,0,1,1,5.0999999,1,5.8000002,66.239311,25.294582,2,50.589165,32.882957,0,9.7752867,17593.533
7106,1,0,0,0,27,0,3,1,4,0,1,0,0,0,1,5,0,6.8000002,49.081417,50.460209,2,100.92042,65.598274,0,10.919728,55255.781
7107,1,0,0,1,28,0,4,0,2.4400001,0,0,1,0,0,1,5.9000001,1,11.2,23.052185,17.550674,2,35.101349,22.815876,1,12.111423,181938.41
7108,1,0,0,0,25,0,3,0,4,0,0,0,1,0,0,6.3000002,0,7.5,20.199383,43.551842,2,87.103683,56.617393,0,10.786531,48364.988
7109,1,0,0,0,30,0,2,1,4,0,1,0,0,0,1,6,1,6.5,77.029266,54.013096,2,108.02619,70.217026,1,9.5455217,13981.939
7110,1,0,1,0,22,0,3,0,3.25,0,0,0,1,0,0,6,0,7.4000001,75.896698,44.490643,2,88.981285,57.837837,1,12.510122,271067.28
7111,1,0,0,0,21,0,4,1,4,1,0,0,0,0,1,4.0999999,1,4.0999999,64.095215,31.464493,2.5,78.661232,51.129799,1,11.275851,78893.273
7112,0,0,0,0,25,1,3,0,3.1900001,0,0,1,0,0,1,4.5999999,0,4.1999998,12.903794,14.048548,2,28.097095,18.263111,0,11.270892,78503
7113,0,0,0,0,21,1,1,0,2.78,0,0,0,0,0,1,5.4000001,1,8.3000002,63.816494,25.293045,2,50.58609,32.880959,0,10.784353,48259.754
7114,0,1,0,0,27,0,3,0,2.3399999,0,0,0,0,1,1,5,0,11.1,57.498375,40.120205,2,80.24041,52.156265,0,11.5471,103476.52
7115,1,0,1,1,21,1,3,0,3.4300001,1,0,0,0,1,1,4.3000002,1,6.1999998,68.408165,45.392513,2.5,113.48129,73.762833,1,12.521976,274299.41
7116,1,0,0,0,22,0,3,0,4,0,1,0,0,0,1,6.4000001,1,6.5,79.990692,51.863449,2,103.7269,67.422485,1,10.872257,52694.02
7117,0,0,0,0,31,0,4,0,2.71,0,0,0,1,1,1,5.6999998,1,8.3000002,44.887291,48.894165,2,97.78833,63.562416,0,9.9105129,20141.002
7118,0,0,0,0,28,1,4,0,3.8599999,0,0,0,1,1,0,3.8,1,7.1999998,44.56575,61.129745,2,122.25949,79.468666,0,11.326442,82987.211
7119,0,0,0,0,24,1,4,0,2.8299999,0,1,0,0,0,1,5.5999999,1,10.3,47.594002,52.97855,2,105.9571,68.872116,1,12.448743,254929.64
7120,0,0,0,0,24,1,1,0,3.03,1,0,0,0,1,0,7.0999999,1,6.1999998,108.56577,47.538132,2.5,118.84533,77.249466,0,12.175623,194001.84
7121,0,0,0,0,24,0,1,1,3.1500001,1,0,0,0,1,1,6.9000001,1,6.0999999,81.915123,39.391911,2.5,98.479774,64.011856,0,10.874211,52797.086
7122,0,0,0,0,27,1,3,0,2.77,0,0,1,0,1,0,7.1999998,0,6.1999998,47.489498,39.056705,2,78.113411,50.773716,0,11.068561,64123.141
7123,0,1,0,0,28,0,1,0,4,0,0,0,1,0,1,6.9000001,0,7.1999998,80.538574,39.037914,2,78.075829,50.74929,0,11.875463,143697.05
7124,0,0,0,0,21,0,2,1,2.8399999,0,1,0,0,0,1,3.7,1,8.3000002,84.32457,61.261536,2,122.52307,79.639999,0,10.966094,57878.082
7125,1,0,0,0,21,0,4,0,2.8399999,0,0,0,1,0,1,6.3000002,0,6.4000001,35.35939,34.203613,2,68.407227,44.464699,1,12.68234,322010.56
7126,1,1,0,0,25,0,3,1,3.99,1,0,0,0,0,1,5.4000001,1,7.3000002,87.803406,31.162329,2.5,77.905823,50.638786,1,12.090568,178183.22
7127,0,0,0,0,23,0,4,1,3.0699999,0,0,0,0,1,1,6.4000001,1,11.3,24.746655,34.189449,2,68.378899,44.446285,1,11.690303,119408.16
7128,1,0,1,1,27,0,2,1,3.1800001,1,0,0,0,0,1,5.5,0,8.1000004,111.49286,39.326599,2.5,98.316498,63.905724,0,9.5410538,13919.608
7129,1,0,0,0,25,0,2,0,3.77,0,1,0,0,0,1,4.9000001,1,10.3,51.164219,53.579243,2,107.15849,69.653015,0,10.45181,34606.953
7130,1,0,0,0,29,0,2,0,2.8299999,0,0,1,0,0,0,7.4000001,1,8,61.214874,33.297714,2,66.595428,43.287029,1,11.242263,76287.383
7131,0,1,0,0,22,0,4,1,3.1099999,0,1,0,0,1,1,4.3000002,0,8.8000002,91.052956,66.238678,2,132.47736,86.110283,1,12.635175,307175.56
7132,1,0,0,0,24,0,3,1,3.25,0,1,0,0,0,1,7.5,1,4.4000001,54.435635,66.834221,2,133.66844,86.884491,1,8.9398537,7630.0806
7133,1,0,0,0,30,1,1,0,3.51,0,0,0,1,1,0,4.5999999,1,10.4,118.33505,53.909874,2,107.81975,70.08284,1,12.693572,325647.91
7134,1,0,0,0,26,1,2,1,2.6099999,0,0,1,0,0,1,5.3000002,1,7.5999999,70.263252,15.360536,2,30.721071,19.968697,1,12.603942,297729.88
7135,0,0,0,0,21,1,2,0,3.24,0,0,0,1,0,0,4.5,1,7.5999999,71.574516,45.504414,2,91.008827,59.155739,0,10.739088,46123.969
7136,1,0,0,0,26,0,1,1,2.52,0,0,0,0,0,1,3.4000001,1,6.4000001,86.164543,24.726665,2,49.453331,32.144665,1,10.407299,33100.348
7137,0,0,0,0,27,0,3,0,3.3,0,0,1,0,0,1,5.0999999,0,5.8000002,0,29.000088,2,58.000175,37.700115,0,12.965628,427465
7138,1,0,0,0,27,0,1,1,3.6300001,0,1,0,0,0,0,3.2,1,6.9000001,82.292473,65.315918,2,130.63184,84.91069,0,10.427611,33779.566
7139,0,0,0,0,21,0,1,0,3.05,0,1,0,0,0,0,6.1999998,1,5.9000001,109.78497,58.418064,2,116.83613,75.943481,0,11.067335,64044.609
7140,1,0,1,0,23,0,4,0,3.25,0,1,0,0,0,1,5.8000002,1,6.8000002,41.525368,64.237984,2,128.47597,83.509377,0,10.762256,47205.027
7141,1,0,1,0,28,0,4,0,3.5,0,0,0,0,0,1,2.5,1,4.0999999,28.613754,27.149332,2,54.298664,35.294132,0,10.635629,41590.57
7142,0,0,0,1,23,0,1,1,4,1,0,0,0,1,1,4,1,7.6999998,108.97348,49.025448,2.5,122.56362,79.666351,0,11.865759,142309.41
7143,0,0,0,0,29,0,1,0,3.1300001,0,1,0,0,1,1,6.9000001,0,8,99.734077,62.152016,2,124.30403,80.797623,0,12.470107,260434.61
7144,0,0,0,0,24,0,1,1,4,0,0,1,0,0,1,4.3000002,1,7.0999999,74.532814,21.017357,2,42.034714,27.322563,1,9.5147724,13558.547
7145,1,0,0,0,26,0,3,0,4,0,0,0,0,0,1,5.4000001,1,7,0,25.910126,2,51.820251,33.683163,0,11.356254,85498.461
7146,0,0,0,1,27,0,2,0,3.6500001,0,0,0,0,0,1,3.4000001,1,8.3999996,72.44014,16.94482,2,33.889641,22.028267,0,11.417932,90937.844
