id,female,white,black,hispanic,asian,other_race,age_ba,firstgen,parent_income_q,parent_grad,ugpa,stem_major,bus_major,ed_major,socsci_major,selective_inst,public_ug,state_unemp,metro,state,ga_funding,ga_funding_adj,eta_ability,eta_taste,eta_prod,ga_dev,z_masters,p_masters,u_d,masters,ln_salary_0,te_masters,ln_salary_1,ln_salary,salary
4191,1,1,0,0,0,0,22,1,4,1,2.9601414,1,0,0,0,1,0,5.0082974,1,47,16.605457,21.587093,.64538407,-.065080471,.26997048,3.5870934,3.3999684,.99966305,.48469785,1,11.135829,.39579815,11.531627,11.531627,101887.72
5379,1,1,0,0,0,0,23,0,4,0,2.5423267,0,0,0,1,0,1,5.5270224,1,47,11.741286,11.741286,.56330031,.90270013,.47336453,-6.2587137,-3.9266708,.000043064869,.66982806,0,10.947028,.36999562,11.317024,10.947028,56785.039
4268,1,1,0,0,0,0,23,1,3,0,2.8944156,0,0,1,0,1,0,6.3591499,1,47,16.9324,18.625641,-.12680089,-.042007431,.26649043,.62564087,-.012845174,.49487567,.74829841,0,10.56176,.34903413,10.910794,10.56176,38629.055
5649,1,1,0,0,0,0,23,0,3,1,2.6076648,1,0,0,0,0,1,6.3528805,0,47,13.865582,18.025255,1.1527282,.25622246,1.071086,.025255203,.76386523,.7775262,.33696538,1,11.582144,.47059795,12.052742,12.052742,171569.2
7684,0,0,1,0,0,0,23,0,5,0,2.9462619,0,0,0,1,1,1,6.9632564,1,47,16.523138,16.523138,-.68358123,-.48450685,-.69597393,-1.476862,-1.1479841,.12548755,.52334952,0,10.051123,.19443862,10.245562,10.051123,23181.797
1411,0,0,0,1,0,0,23,0,3,0,2.6646602,0,0,0,1,0,1,4.705935,1,47,14.649966,14.649966,-.072071835,-.14462651,.036251009,-3.3500338,-2.1900096,.01426177,.49843904,0,10.656727,.26697755,10.923704,10.656727,42477.375
5613,1,1,0,0,0,0,25,1,3,1,2.7904894,0,0,0,1,1,1,7.7571287,0,47,17.518332,17.518332,.57919919,.036402483,.182402,-.48166847,-.39542332,.34626526,.1389409,1,10.711965,.38629121,11.098256,11.098256,66055.867
4627,0,0,1,0,0,0,25,1,3,0,2.7267005,0,0,0,1,0,1,6.1493239,0,47,15.759483,15.759483,-.70336229,-.49447015,-.57044488,-2.2405167,-2.1739066,.014856077,.022633413,0,9.9151278,.14924128,10.064369,9.9151278,20234.164
4771,1,1,0,0,0,0,26,0,1,0,2.7896504,0,0,0,1,1,1,8.0877953,0,47,18.776608,18.776608,-.27374762,.32356912,-.19458389,.77660751,-.43057662,.33338812,.18338159,1,10.327944,.23050821,10.558452,10.558452,38501.469
7929,1,1,0,0,0,0,22,1,4,0,2.8470821,0,0,0,1,0,1,5.9754786,1,47,15.377353,15.377353,1.3973612,1.3129429,.93473136,-2.6226473,-1.5668005,.058580667,.81330061,0,11.325887,.53759587,11.863482,11.325887,82941.164
3402,1,1,0,0,0,0,22,1,4,0,2.6865153,0,0,0,1,1,1,7.384654,1,47,15.515095,15.515095,-1.1537666,-.27205893,-1.0614322,-2.4849052,-.94644701,.17196032,.14750773,1,9.6237564,.088601977,9.7123585,9.7123585,16520.52
33,0,1,0,0,0,0,24,1,2,1,2.7222464,0,0,0,1,0,1,6.4878068,1,47,16.660681,16.660681,1.5617509,1.7718655,1.9411179,-1.3393192,.40513188,.65730971,.31413099,1,12.261152,.50393188,12.765084,12.765084,349788.59
6273,0,1,0,0,0,0,22,1,2,0,2.6531131,0,0,0,1,0,1,5.1314297,0,47,13.08638,13.08638,.82123381,.80778337,.32293749,-4.91362,-4.2239218,.000012004371,.026361674,0,10.684041,.42974114,11.113782,10.684041,43653.602
2441,1,1,0,0,0,0,24,0,2,0,2.755754,0,1,0,0,1,1,6.0525241,1,47,15.842956,14.258659,-.38453346,-.08967948,-.18924117,-3.7413406,-1.6187528,.052750226,.96569252,0,10.549997,.28227317,10.832271,10.549997,38177.336
6090,1,1,0,0,0,0,23,1,4,1,2.7263737,0,0,0,1,1,1,5.3270354,1,47,12.393042,12.393042,-1.1650585,-1.5625083,-1.363825,-5.6069584,-1.0383393,.14955607,.02581122,1,9.4494591,.090856113,9.5403156,9.5403156,13909.337
6340,0,0,0,1,0,0,25,1,3,0,2.8707497,0,1,0,0,0,1,5.5193133,1,47,16.110624,14.499561,.019277772,-.59391129,-.25717008,-3.5004387,-3.2184083,.0006445208,.79743916,0,10.495554,.33719346,10.832747,10.495554,36154.402
7633,0,1,0,0,0,0,26,0,3,0,2.5803015,1,0,0,0,0,1,4.6071849,1,47,16.271444,21.152876,-.74874955,-.74140698,-.39022765,3.1528759,-2.2689135,.011636793,.33974624,0,10.609311,.19848092,10.807792,10.609311,40510.281
688,1,1,0,0,0,0,22,1,5,0,2.7516611,1,0,0,0,0,1,5.2555084,1,47,16.438993,21.370691,-.98682547,-1.5438943,-.830845,3.3706913,-3.540669,.00019955699,.61371082,0,10.295098,.15680534,10.451903,10.295098,29587.234
6583,1,0,1,0,0,0,22,0,3,0,2.7396562,0,0,0,1,0,1,5.7618523,1,47,13.562296,13.562296,.72337818,-.38131219,1.0206772,-4.4377041,-4.1456866,.000016939846,.30753392,0,11.363936,.42397195,11.787909,11.363936,86157.859
4753,0,1,0,0,0,0,22,1,3,1,2.8484802,0,1,0,0,0,1,6.8052306,1,47,15.656217,14.090594,-1.3886178,-1.4065099,-1.1407214,-3.9094057,-1.61277,.053397246,.3570115,0,9.9342299,.07599514,10.010225,9.9342299,20624.395
5174,1,1,0,0,0,0,22,1,2,0,2.7209377,0,0,0,1,0,1,7.7024937,1,47,15.92797,15.92797,-.42402411,-1.4615555,-.50411767,-2.0720301,-3.2176728,.0006461757,.46406326,0,10.049859,.20490853,10.254767,10.049859,23152.523
2849,0,1,0,0,0,0,22,0,3,0,2.8472507,1,0,0,0,0,1,7.8487377,0,47,13.67837,17.781881,-.42654136,-1.0528569,-.50758243,-.21811867,-2.1967714,.014018388,.95562398,0,10.410204,.27478012,10.684984,10.410204,33196.641
2563,0,1,0,0,0,0,26,1,3,0,2.7688901,0,0,0,1,0,1,8.9552279,0,47,18.39097,18.39097,-.32940158,-.29513952,-.027029751,.39097023,-1.8238887,.034084454,.99225909,0,10.697955,.22369412,10.921649,10.697955,44265.246
2888,0,0,0,0,0,1,23,0,3,0,2.659795,1,0,0,0,0,0,7.4754877,1,47,11.716316,15.231211,-1.3955071,-1.3590825,-.95780444,-2.7687893,-1.9546751,.025310718,.37953559,0,10.172523,.094587095,10.267111,10.172523,26174.043
7953,0,1,0,0,0,0,23,1,3,1,2.5585821,0,0,0,1,0,1,5.7905817,1,47,17.222185,17.222185,-.73369968,-.43243971,-.33754665,-.77781487,-1.7786523,.037648391,.3087011,0,10.359561,.15380986,10.513371,10.359561,31557.324
702,1,0,0,1,0,0,23,0,5,1,2.782805,0,0,0,1,0,1,4.4514961,1,47,15.577684,15.577684,-1.3898689,-1.2594649,-.66760784,-2.4223156,-1.3565722,.087458596,.54910564,0,10.14373,.018876715,10.162607,10.14373,25431.152
760,1,0,1,0,0,0,24,0,3,0,2.7969253,0,0,0,1,1,1,4.4909902,1,47,14.082846,14.082846,.512752,.31443939,.51260757,-3.9171543,-2.2988338,.010757188,.87642497,0,10.90274,.41508338,11.317822,10.90274,54324.984
1498,1,1,0,0,0,0,23,1,5,0,2.6822205,1,0,0,0,1,1,4.5042191,1,47,14.087646,18.31394,1.0640547,.79162329,.96540064,.31394005,1.6808774,.95360667,.36550489,1,11.691246,.47426674,12.165513,12.165513,192050.39
4845,0,1,0,0,0,0,25,1,2,0,2.2712662,0,0,1,0,1,1,4.8997583,1,47,13.636358,14.999994,1.0175109,.74879444,1.1788394,-3.0000057,-2.2108293,.013523831,.3776536,0,11.529605,.57629061,12.105896,11.529605,101681.93
7231,1,0,0,1,0,0,22,0,4,0,2.8298154,0,0,0,1,1,0,7.0111213,1,47,11.972614,11.972614,.12985779,-.042917591,.51173216,-6.0273857,-3.0092182,.0013096046,.15004113,0,11.022753,.34293392,11.365686,11.022753,61252.059
5326,0,1,0,0,0,0,24,0,4,1,2.8017223,0,0,0,1,1,0,4.5088,1,47,18.022362,18.022362,.83475935,1.2208236,.48342347,.022361755,1.8982396,.97116774,.88472193,1,11.116152,.37360328,11.489755,11.489755,97709.563
2412,1,0,0,0,0,1,24,1,4,0,2.6823974,1,0,0,0,1,1,5.2161403,0,47,20.423603,26.550682,.34667569,.021591604,.6189357,8.5506821,4.9304004,.99999958,.84415907,1,11.39683,.33272487,11.729554,11.729554,124188.29
7144,0,0,1,0,0,0,22,0,3,0,2.280113,0,1,0,0,0,0,5.6642156,0,47,16.78858,15.109721,-1.4029503,-.072913006,-1.4837285,-2.8902788,-1.040647,.1490197,.8793596,0,9.297842,.032134477,9.3299761,9.297842,10914.44
1843,1,1,0,0,0,0,26,0,5,0,2.6593428,0,0,0,1,0,1,7.1178126,1,47,15.884921,15.884921,-.30499259,-.018223438,-.52977037,-2.1150789,-1.3592727,.08703009,.092184424,0,10.327451,.22169736,10.549149,10.327451,30560.107
4602,0,1,0,0,0,0,23,0,4,1,2.6340613,0,0,1,0,0,1,5.3136182,0,47,17.254549,18.980005,1.0367695,.57667506,.85958952,.98000526,2.2258716,.9869886,.27883026,1,11.15533,.47043124,11.625761,11.625761,111944.78
5892,1,0,0,1,0,0,24,0,3,0,2.8890846,0,0,0,1,0,1,6.8550754,1,47,14.236772,14.236772,-.93388766,-.57720345,-.35732216,-3.7632284,-1.2589277,.10402822,.49921036,0,10.306054,.11669372,10.422748,10.306054,29913.17
2288,1,1,0,0,0,0,26,0,2,0,2.4074688,0,1,0,0,0,1,6.3943806,1,47,16.253206,14.627885,.16424602,1.1215221,-.16980647,-3.3721151,-1.5259198,.063514918,.28160447,0,10.489785,.33721456,10.827,10.489785,35946.434
3609,1,0,0,0,1,0,25,0,2,0,2.5665488,0,0,0,1,0,1,6.3853374,1,47,11.997671,11.997671,-.23271193,-.18439257,.040812109,-6.0023289,-2.6463511,.0040682657,.78799152,0,10.719027,.2358277,10.954854,10.719027,45207.875
2138,1,0,0,1,0,0,22,0,4,0,3.0292032,0,0,0,1,0,1,5.0255623,1,47,15.990826,15.990826,.14553164,.67456317,.18540899,-2.0091743,-.44820651,.32700208,.21791765,1,10.731158,.29317519,11.024333,11.024333,61348.93
3477,1,1,0,0,0,0,23,0,4,1,2.8117604,1,0,0,0,0,0,5.1274614,1,47,18.348244,23.852716,-.34275955,-1.0835418,-.35566244,5.8527164,-.26987869,.39362678,.79640889,0,10.588598,.25772041,10.846318,10.588598,39679.828
4838,1,0,0,1,0,0,23,0,3,0,3.0441988,0,0,0,1,0,0,6.4692035,0,47,16.584057,16.584057,.38022861,-.14090437,-.056393839,-1.4159431,-1.3711061,.085170932,.6636256,0,10.455688,.36510459,10.820792,10.455688,34741.406
7448,1,1,0,0,0,0,25,0,3,0,2.8166933,0,0,0,1,1,1,4.6459155,1,47,14.357814,14.357814,-.32315195,-1.1017078,-.22093864,-3.6421862,-2.5416741,.0055161486,.89019614,0,10.499772,.2652145,10.764987,10.499772,36307.227
5114,0,1,0,0,0,0,22,0,3,1,2.6198022,0,0,0,1,1,0,5.0881228,1,47,16.114655,16.114655,1.4532309,1.3341665,1.5195299,-1.8853455,-.10307984,.4589498,.59846312,0,11.773434,.52378273,12.297216,11.773434,129758.94
6393,1,0,0,1,0,0,22,1,4,0,2.9620576,0,0,0,1,0,1,7.7018719,0,47,12.931815,12.931815,.28941387,.23667665,.5181722,-5.0681849,-3.2512245,.00057454535,.57865399,0,10.860591,.3464171,11.207008,10.860591,52082.848
7725,1,0,0,0,1,0,24,0,4,1,2.4089599,0,0,0,1,0,0,6.9073081,1,48,17.431606,17.431606,.964733,.35848665,1.1827633,-.56839371,.2305118,.59115297,.51173717,1,11.687366,.39019072,12.077557,12.077557,175879.89
4226,0,1,0,0,0,0,22,1,3,0,3.023257,1,0,0,0,0,1,7.1770391,1,48,20.299759,26.389685,.41077319,.26684055,.374221,8.3896847,5.3151078,.99999994,.63082057,1,11.178558,.33344722,11.512006,11.512006,99908.078
7788,0,1,0,0,0,0,26,1,3,1,2.9890616,1,0,0,0,0,1,5.9786735,0,48,21.045919,27.359694,-.12786679,.29231736,-.27221751,9.3596935,2.6517069,.9959957,.79479289,1,10.63688,.23887482,10.875754,10.875754,52878.617
687,0,1,0,0,0,0,23,0,4,0,3.0215862,0,0,0,1,0,1,5.9447846,0,48,18.821976,18.821976,.16960448,.33543107,-.21562651,.82197571,.18419006,.57306784,.53263158,1,10.536618,.27436519,10.810984,10.810984,49562.195
695,1,1,0,0,0,0,24,1,4,0,2.8677201,0,0,0,1,0,1,4.9064412,1,48,19.696934,19.696934,-.24557818,-.0092375018,.22784716,1.6969337,-.52082717,.30124357,.93785638,0,10.750367,.22608656,10.976454,10.750367,46647.152
1653,0,1,0,0,0,0,22,1,2,0,2.1307938,0,0,0,1,0,1,7.0500679,1,48,22.232689,22.232689,-.37872037,.59325016,-.071212016,4.2326889,-.38378191,.35057005,.73651493,0,10.387045,.14732713,10.534372,10.387045,32436.672
4800,1,1,0,0,0,0,22,0,4,1,2.8943331,0,1,0,0,0,0,6.7238765,1,48,19.525152,17.572636,-.57749516,-.77177459,-.51656467,-.42736435,-1.5539416,.060099173,.56485188,0,10.412304,.22044967,10.632753,10.412304,33266.426
7812,1,1,0,0,0,0,22,1,3,0,2.6512153,0,0,1,0,0,0,6.4626627,1,48,22.085346,24.29388,-.15786661,-.16122556,.13502532,6.2938805,1.1350173,.87181598,.15993288,1,10.520876,.27678728,10.797663,10.797663,48906.359
2017,0,0,0,0,1,0,23,0,5,0,2.3392348,0,0,0,1,0,1,9.1239929,1,48,23.601322,23.601322,1.0200906,.6518898,.83478564,5.6013222,6.3410459,1,.53718245,1,11.406808,.34979439,11.756602,11.756602,127593.19
1110,1,1,0,0,0,0,26,1,3,0,2.7688186,0,0,0,1,1,1,7.8629031,1,48,20.622423,20.622423,1.1097629,.50454658,.92017049,2.6224232,3.4009984,.99966431,.49822006,1,11.35701,.41344464,11.770454,11.770454,129372.92
3732,0,1,0,0,0,0,23,1,4,0,2.4340146,0,1,0,0,0,1,5.0899072,1,48,21.562332,19.406099,-.02490074,-.078392424,-.035694994,1.4060993,-.86361963,.19389844,.70726967,0,10.728113,.29572031,11.023833,10.728113,45620.531
788,1,1,0,0,0,0,23,0,5,0,3.0312393,0,1,0,0,0,0,7.7308307,1,48,21.695189,19.525669,.71558666,.86662149,.53773767,1.5256691,2.2036381,.98622507,.79745156,1,11.302738,.37096813,11.673706,11.673706,117442.73
4758,1,1,0,0,0,0,23,0,5,0,2.7630229,1,0,0,0,0,0,6.8635802,1,48,19.123501,24.86055,-.18623255,-.021177044,.088850878,6.8605499,1.5145099,.93505174,.40660885,1,10.780649,.22523785,11.005887,11.005887,60227.664
1374,1,0,0,0,0,1,25,0,3,0,2.737309,0,0,0,1,0,1,6.7772269,0,48,20.880075,20.880075,-.61676288,-.622082,-.7512688,2.8800755,-1.9229474,.027243327,.14423281,0,9.8436193,.17003633,10.013656,9.8436193,18837.773
3189,1,0,0,0,0,1,25,1,3,0,2.749784,1,0,0,0,0,0,7.5927043,0,48,20.853933,27.110113,1.6138451,1.5107588,1.4658414,9.1101131,14.304975,1,.086990118,1,11.830457,.53355265,12.36401,12.36401,234218.53
3839,1,1,0,0,0,0,23,0,4,0,2.7078238,0,0,0,1,1,1,8.0433884,0,48,20.564949,20.564949,.67644286,.62146479,.35890377,2.564949,2.7279522,.99681354,.70583451,1,10.949898,.34129351,11.291191,11.291191,80112.813
1344,1,0,0,0,1,0,23,0,3,0,2.6793826,0,1,0,0,0,0,4.9672837,1,48,21.131514,19.018362,-.54171062,-.44776514,-.21200429,1.018362,-1.4271049,.076774821,.44356406,0,10.513057,.21296299,10.72602,10.513057,36792.773
7631,1,0,0,0,1,0,25,0,3,1,2.4901838,0,0,1,0,0,0,5.6428809,0,48,21.152893,23.268183,-2.0407486,-1.5282532,-1.9327337,5.2681828,-7.4716988,3.9583039e-14,.35126162,0,8.9714851,.0075881248,8.9790735,8.9714851,7875.2886
4437,0,1,0,0,0,0,24,0,3,0,2.5772533,0,0,0,1,1,0,7.5507169,1,48,19.398708,19.398708,-2.1239057,-.87884933,-1.5243404,1.3987083,-4.3510818,6.7733736e-06,.80072856,0,9.44629,-.071139663,9.3751507,9.44629,12661.105
2428,0,1,0,0,0,0,24,0,3,0,2.9741194,0,0,1,0,0,1,5.7632027,1,48,22.724838,24.997322,-.76367676,-.76080602,-.55592245,6.9973221,-2.0295393,.021201693,.40348843,0,10.183557,.2580153,10.441572,10.183557,26464.422
584,1,1,0,0,0,0,23,0,4,1,2.8015864,0,1,0,0,0,1,5.5122805,1,48,19.273439,17.346094,-.35268939,-.6892885,-.098711304,-.65390587,-1.4675807,.071109079,.68919176,0,10.637698,.2674869,10.905185,10.637698,41676.727
2212,1,1,0,0,0,0,24,1,3,0,2.8845863,0,0,0,1,1,1,7.4567795,0,48,22.102285,22.102285,-.11949964,.19089587,-.6292153,4.1022854,.7347331,.768749,.40876427,1,9.9755878,.22220908,10.197797,10.197797,26843.979
1301,0,1,0,0,0,0,23,0,5,0,2.9766464,0,0,0,1,1,0,8.4969664,1,48,19.508541,19.508541,1.8893625,1.4297312,1.6575507,1.5085411,4.9448318,.99999964,.33157369,1,12.157966,.57655507,12.734521,12.734521,339259.63
3579,1,1,0,0,0,0,22,0,4,0,2.5132031,1,0,0,0,0,1,7.5320616,1,48,23.621893,30.70846,.57512796,.89622468,.48155499,12.70846,10.334496,1,.25269818,1,11.110662,.33665201,11.447313,11.447313,93649.398
925,1,1,0,0,0,0,23,1,4,0,2.7002649,0,0,0,1,0,1,5.9254646,1,48,21.151833,21.151833,.27118936,.85988879,.30667162,3.1518326,2.0509391,.97986358,.32220754,1,10.813724,.22817399,11.041898,11.041898,62436.027
1348,1,1,0,0,0,0,22,0,4,0,2.7144749,0,0,0,1,1,0,7.302588,1,48,20.4419,20.4419,-.25778821,.42255303,-.40048733,2.4419003,.58605403,.72108042,.015337538,1,10.34337,.20344518,10.546816,10.546816,38056.07
5954,1,1,0,0,0,0,23,1,5,0,2.832772,0,1,0,0,0,1,7.6062503,1,48,21.416166,19.274549,.44622001,.2400091,.19227915,1.2745495,.54495972,.70710939,.50695568,1,10.843122,.33780253,11.180925,11.180925,71748.727
6730,1,0,0,0,1,0,24,1,3,0,2.8867431,0,0,0,1,0,0,9.0868511,1,48,17.501148,17.501148,.17618844,.1027398,-.26346472,-.49885178,-.73562133,.23098059,.69988805,0,10.390007,.31842923,10.708436,10.390007,32532.895
5464,0,1,0,0,0,0,24,1,2,0,3.0322077,0,0,0,1,0,1,4.485661,1,48,20.306314,20.306314,-.79257119,-.72034138,-.62722552,2.3063145,-2.4917891,.0063550742,.97157401,0,10.153517,.15872575,10.312243,10.153517,25681.258
4152,1,0,0,1,0,0,23,0,4,0,2.6321476,1,0,0,0,0,1,7.0496211,0,48,17.994007,23.392208,-1.4233934,-1.4551339,-1.276593,5.3922081,-5.6169834,9.7160031e-09,.76989841,0,9.6582232,.094233014,9.7524557,9.6582232,15649.952
2747,1,1,0,0,0,0,22,0,3,0,2.7421405,0,1,0,0,0,0,6.3242769,1,48,20.269672,18.242704,.71338642,.60790384,.56148577,.24270439,.57783043,.71831071,.019353719,1,11.207982,.37584463,11.583827,11.583827,107347.55
187,1,0,0,0,1,0,23,1,4,1,2.6978815,0,1,0,0,0,0,8.026823,1,48,23.331562,20.998405,-1.63592,-.88958305,-1.6104153,2.9984055,-4.3692217,6.2345071e-06,.79731047,0,9.5458736,.031857207,9.5777311,9.5458736,13986.86
6719,1,0,0,1,0,0,23,1,5,0,2.9260437,0,0,0,1,0,1,9.218708,1,48,23.235727,23.235727,.46175814,.27573434,.50485337,5.2357273,3.5126653,.99977821,.037957311,1,10.991471,.2782391,11.269711,11.269711,78410.297
2373,1,0,0,0,0,1,26,1,5,1,2.9141977,0,1,0,0,0,0,5.9917264,1,48,18.57991,16.721918,.82718325,.72170335,1.1920377,-1.2780819,-.31397149,.37677136,.82831573,0,11.784409,.44496536,12.229374,11.784409,131190.88
1564,0,1,0,0,0,0,23,0,1,0,3.0464137,1,0,0,0,0,1,8.5914402,1,48,18.32535,23.822954,1.9292952,1.5122586,1.7110649,5.8229542,11.439711,1,.60026532,1,12.14041,.61854142,12.758952,12.758952,347650.22
4653,1,1,0,0,0,0,23,0,2,1,2.4895713,0,0,0,1,0,0,4.1933541,0,48,19.058357,19.058357,-.65866822,-.15498991,-.60317999,1.0583572,-1.2866018,.099116564,.99278861,0,10.018743,.1503759,10.169119,10.018743,22443.191
467,0,1,0,0,0,0,23,0,4,0,2.3634415,1,0,0,0,0,1,5.0900455,1,48,24.252607,31.528389,-.38671261,.61645579,-.53755015,13.528389,1.9360629,.97356999,.4996554,1,10.497561,.16060697,10.658169,10.658169,42538.668
3925,0,0,0,0,0,1,23,1,3,0,2.8947525,0,0,0,1,1,0,7.3570924,0,48,24.32814,24.32814,-.54703391,-.29761565,-.64135104,6.3281403,-1.1063596,.13428545,.59239405,0,10.106462,.20109655,10.307559,10.106462,24500.836
5238,0,0,0,0,0,1,23,1,4,0,3.0114949,0,0,0,1,0,0,5.3428707,1,48,21.591885,21.591885,-.093219042,.14151302,.28315258,3.5918846,.51630515,.69717938,.5057779,1,11.00907,.21673425,11.225804,11.225804,75042.086
2103,1,1,0,0,0,0,24,0,3,0,2.9084263,0,0,0,1,0,1,6.4091873,1,48,21.635963,21.635963,.34093043,.55928952,.29190466,3.6359634,2.4488935,.99283522,.27282903,1,10.799978,.25241405,11.052392,11.052392,63094.695
6041,1,1,0,0,0,0,22,0,4,0,2.792712,0,0,0,1,0,0,5.8058701,1,48,23.005741,23.005741,-.52452797,-.50054413,-.5656212,5.0057411,-1.0113527,.15592383,.79352671,0,10.206833,.17605187,10.382885,10.206833,27087.643
5561,1,0,0,1,0,0,25,0,3,0,2.5933528,0,0,0,1,0,1,7.705657,1,48,20.560158,20.560158,.16714734,-.19779402,-.20473242,2.5601578,.38214549,.64882326,.060400851,1,10.236853,.2529594,10.489812,10.489812,35947.395
1380,0,0,1,0,0,0,22,1,4,0,2.5576437,0,1,0,0,0,1,5.0965247,1,48,21.689049,19.520144,-.33261603,-.28786868,-.16019258,1.5201435,-1.3421482,.089773975,.63681364,0,10.517406,.24971089,10.767117,10.517406,36953.125
6444,0,1,0,0,0,0,25,1,3,0,2.8495476,0,1,0,0,0,0,6.2835031,1,48,19.158785,17.242907,-.27042711,-.65456319,-.10618272,-.75709343,-2.3052542,.01057617,.2680355,0,10.920153,.27959347,11.199746,10.920153,55279.238
1108,0,0,1,0,0,0,23,0,3,0,2.6974108,0,0,0,1,0,1,6.7780657,1,48,18.422533,18.422533,.39909351,.42015913,.20069499,.42253304,.25461701,.60049051,.24306206,1,10.696558,.29085025,10.987409,10.987409,59124.973
502,1,0,0,0,1,0,23,1,4,0,2.8781383,0,0,0,1,0,1,7.6857595,0,48,17.396357,17.396357,1.7883141,1.4341028,1.6945859,-.60364342,1.2033409,.8855778,.69906998,1,11.826028,.52114236,12.34717,12.34717,230307.33
989,1,1,0,0,0,0,22,1,2,0,2.8233306,0,0,0,1,0,0,7.14083,0,48,24.980675,24.980675,-1.0478462,-.68699282,-1.0072933,6.9806747,-4.1745367,.000014929654,.24821326,0,9.5377264,.10539918,9.6431255,9.5377264,13873.369
649,0,0,0,0,0,1,23,0,3,0,2.7129529,1,0,0,0,0,1,7.2934546,1,48,22.466799,29.206837,.23504691,.62424779,.32009831,11.206837,6.2563219,1,.10903642,1,11.131696,.29130331,11.422999,11.422999,91399.875
5263,0,0,0,0,1,0,23,0,2,0,2.87099,1,0,0,0,0,0,4.84547,1,48,20.790197,27.027256,-.44942746,-.59288579,-.38178968,9.027256,-.18444458,.42683235,.39665192,1,10.502552,.23023708,10.732789,10.732789,45834.348
1822,0,1,0,0,0,0,24,0,3,0,2.4837201,0,0,0,1,1,1,4.9087443,0,48,22.894655,22.894655,.068037525,.4179478,.21487862,4.8946552,1.8371003,.96690243,.21156986,1,10.933809,.21297002,11.146779,11.146779,69340.125
1757,1,0,0,0,0,1,25,0,3,1,2.663568,1,0,0,0,0,0,5.9284697,1,48,22.601639,29.38213,1.1625775,1.2091134,1.3221725,11.38213,14.415817,1,.98218459,1,12.008707,.46217719,12.470884,12.470884,260637.11
6062,1,1,0,0,0,0,23,1,4,1,2.9574025,0,0,0,1,0,1,7.8908792,1,48,22.766176,22.766176,-.42489862,-.32025209,-.38403648,4.7661762,-.35169697,.36253276,.92005432,0,10.216928,.18192975,10.398858,10.216928,27362.492
7865,1,1,0,0,0,0,23,0,2,0,2.8443937,0,1,0,0,0,1,5.0297661,0,48,21.44191,19.297718,-.56746495,-.4691236,-.22602154,1.297718,-1.799979,.035931978,.31447035,0,10.453125,.22259685,10.675722,10.453125,34652.496
2325,0,0,0,0,0,1,22,0,3,0,2.989382,0,0,0,1,0,1,6.5290346,1,48,21.523523,21.523523,.30554438,.98028368,.011027281,3.5235233,2.7006066,.99653935,.62906587,1,10.753212,.24996401,11.003176,11.003176,60064.59
1555,0,1,0,0,0,0,22,0,4,0,2.7501872,0,0,0,1,0,1,7.6248302,1,48,19.345951,19.345951,.56535459,.40317476,.75612551,1.3459511,1.1018003,.86472577,.50748628,1,11.027418,.30374494,11.331163,11.331163,83379.969
3447,0,1,0,0,0,0,23,0,3,0,2.8901758,1,0,0,0,0,1,7.6384487,1,48,23.150509,30.095661,.11381767,.80539811,.2587769,12.095661,6.0712314,1,.1197167,1,10.94381,.28031808,11.224129,11.224129,74916.445
3198,0,1,0,0,0,0,24,0,3,0,2.6034422,0,0,0,1,0,1,5.431097,0,48,22.285864,22.285864,.33734694,.72896415,.46509925,4.2858639,2.5532861,.99466443,.76746356,1,10.895735,.23910226,11.134837,11.134837,68517
2022,0,0,0,1,0,0,23,0,3,0,2.3891556,0,0,0,1,0,1,4.5107856,1,48,19.738876,19.738876,-1.2036581,-.89775467,-1.4451079,1.7388763,-3.3370702,.00042333276,.45637873,0,9.412631,.047644675,9.4602757,9.412631,12242.038
1381,0,1,0,0,0,0,24,0,3,0,2.8956721,0,0,0,1,0,1,5.8279343,1,48,21.834055,21.834055,-.48705229,-.39844623,-.61863351,3.8340549,-1.1151921,.13238406,.81636274,0,10.146113,.19305204,10.339166,10.146113,25491.832
5929,1,1,0,0,0,0,23,0,3,0,2.8593316,0,0,0,1,1,1,8.2685909,1,48,22.851675,22.851675,.51755744,.012042841,.66387874,4.851675,3.4830468,.9997521,.066368014,1,11.183375,.31383657,11.497211,11.497211,98440.883
1420,0,1,0,0,0,0,22,1,3,1,2.6630335,1,0,0,0,0,0,6.6274881,1,48,22.673159,29.475105,.47942132,.57057381,.080496304,11.475105,8.3093843,1,.83039236,1,11.001845,.32879987,11.330646,11.330646,83336.805
6018,1,1,0,0,0,0,22,0,2,0,2.7683179,1,0,0,0,1,0,6.1298261,0,48,21.310713,27.703926,-.51845115,-.28224573,-.049123827,9.7039261,-.16202843,.43564174,.98975378,0,10.779441,.24889922,11.02834,10.779441,48023.266
2572,0,1,0,0,0,0,22,1,3,0,2.7894564,0,1,0,0,0,1,8.6909275,1,48,21.129272,19.016344,-.6538592,.085942939,-.64118862,1.0163441,-1.5654988,.058732998,.36325872,0,10.158393,.21028985,10.368683,10.158393,25806.789
3226,0,0,0,0,1,0,23,0,4,1,2.4284215,0,0,0,1,0,1,4.4411802,1,48,21.263615,21.263615,.62437803,-.58178949,1.0678701,3.2636147,1.9834089,.9763391,.35259968,1,11.517571,.29046816,11.80804,11.80804,134327.97
